Barrio_Codigo;Barrio_Nombre;Barrio_Dist_Codigo
1140105;Bajo Varelas;11401
1140106;Barro de Olla;11401
1140107;Caragua;11401
1140108;Carmen;11401
1140109;Colegios;11401
1140110;Colegios Norte;11401
1140111;Chaves;11401
1140112;El Alto (parte);11401
1140113;Flor;11401
1140114;Florencia;11401
1140115;Guaria;11401
1140116;Guaria Oriental;11401
1140117;Isla;11401
1140118;Jardines de Moravia;11401
1140119;La Casa;11401
1140120;Ladrillera;11401
1140121;Robles;11401
1140122;Romeral;11401
1140123;Sagrado Corazón;11401
1140124;San Blas;11401
1140125;San Jorge;11401
1140126;San Martín;11401
1140127;San Rafael;11401
1140128;Santa Clara (parte);11401
1140129;Santo Tomás;11401
1140130;Saprissa.;11401
1140201;Alto Palma (parte);11402
1140202;Platanares;11402
1140203;Tornillal;11402
1140204;Torre.;11402
1140301;Altos de Trinidad;11403
1140302;Cipreses;11403
1140303;Colonia;11403
1140304;Moral;11403
1140305;Níspero;11403
1140306;Rosal;11403
1140307;Ruano;11403
1140308;Sitios;11403
1140309;Tanques;11403
1140310;Virilla.;11403
1150101;Alhambra;11501
1150102;Azáleas;11501
1150103;Carmiol;11501
1150104;Cedral;11501
1150105;Dent (parte);11501
1150106;Francisco Peralta (parte);11501
1150107;Fuentes;11501
1150108;Granja;11501
1150109;Kezia;11501
1150110;Lourdes;11501
1150111;Monterrey;11501
1150112;Nadori;11501
1150113;Oriente;11501
1150114;Pinto;11501
1150115;Prados del Este;11501
1150116;Roosevelt;11501
1150117;San Gerardo (parte);11501
1150118;Santa Marta;11501
1150119;Saprissa;11501
1150120;Vargas Araya;11501
1150121;Yoses.;11501
1150201;Arboleda;11502
1150202;Bloquera;11502
1150203;Cedros;11502
1150204;El Cristo (parte);11502
1150205;Españolita;11502
1150206;Luciana;11502
1150207;Marsella;11502
1150208;Maravilla;11502
1150209;Rodeo;11502
1150210;Rosales;11502
1150211;San Marino.;11502
1150301;Alma Máter;11503
1150302;Damiana;11503
1150303;Dent (parte);11503
1150304;Guaymí;11503
1150305;Paso Hondo;11503
1150306;Paulina.;11503
1150401;Alameda;11504
1150402;Andrómeda;11504
1150403;Begonia;11504
1150404;Cuesta Grande (parte);11504
1150405;El Cristo (parte);11504
1150406;Estéfana (parte);11504
1150407;Europa;11504
1150408;Liburgia;11504
1150409;Mansiones (parte);11504
1150410;Maruz;11504
1150411;Salitrillos.;11504
1160101;Alto Poró;11601
1160102;Bolsón;11601
1160103;Purires.;11601
1160201;Alto Limón;11602
1160202;Florecilla;11602
1160203;Limón;11602
1160204;Palmar;11602
1160205;Pita Villa Colina.;11602
1160301;Bajo Laguna;11603
1160302;El Barro;11603
1160303;Llano Bonito (San Juan de Mata);11603
1160304;Molenillo;11603
1160305;Paso Agres;11603
1160306;Surtubal;11603
1160307;Tronco Negro.;11603
1160401;Pital;11604
1160402;Potenciana Arriba;11604
1160403;Quebrada Azul;11604
1160404;San Francisco;11604
1160405;San Rafael.;11604
1160501;Alto Espavel;11605
1160502;Angostura (parte);11605
1160503;Bijagualito;11605
1160504;Bola;11605
1160505;Carara;11605
1160506;Cima;11605
1160507;Delicias;11605
1160508;El Sur;11605
1160509;Esperanza;11605
1160510;Fila Negra;11605
1160511;Galán;11605
1160512;La Trampa;11605
1160513;Lajas;11605
1160514;Mata de Platano;11605
1160515;Montelimar;11605
1160516;Pacayal;11605
1160517;Pavona;11605
1160518;Quina;11605
1160519;Río Negro;11605
1160520;Río Seco;11605
1160521;San Francísco;11605
1160522;San Gabriel;11605
1160523;San Isidro;11605
1160524;San Jerónimo;11605
1160525;Tulín.;11605
1170101;Bandera;11701
1170102;Higueronal;11701
1170103;Llano;11701
1170104;Nubes;11701
1170105;San Rafael.;11701
1170106;Botella;11701
1170107;Cedral;11701
1170108;Guaria;11701
1170109;Naranjo;11701
1170110;Quebrada Grande (parte);11701
1170111;Reyes;11701
1170112;San Joaquín;11701
1170113;San Lucas;11701
1170114;Sukia;11701
1170115;Vapor.;11701
1170201;Cabeceras de Tarrazú;11702
1170202;Chonta (parte);11702
1170203;Quebradillas.;11702
1170301;Bernardo Ureña.;11703
1170302;Alto Cañazo;11703
1170303;Alto indio;11703
1170304;Alto Miramar;11703
1170305;Cañón (parte);11703
1170306;Cima;11703
1170307;Cruce Chinchilla;11703
1170308;Florida;11703
1170309;Garrafa;11703
1170310;Jaboncillo;11703
1170311;Madreselva;11703
1170312;Ojo de Agua (parte);11703
1170313;Paso Macho (parte);11703
1170314;Pedregoso;11703
1170315;Providencia;11703
1170316;Quebrada Grande (parte);11703
1170317;Quebrador;11703
1170318;Río Blanco;11703
1170319;Salsipuedes (parte);11703
1170320;San Carlos;11703
1170321;San Gerardo;11703
1170322;Trinidad;11703
1170323;Vueltas.;11703
1180101;Ahogados (parte);11801
1180102;Aromático;11801
1180103;Cipreses;11801
1180104;Chapultepec;11801
1180105;Dorados;11801
1180106;Guayabos;11801
1180107;Hacienda Vieja;11801
1180108;Hogar;11801
1180109;José María Zeledón;11801
1180110;Laguna;11801
1180111;La Lía;11801
1180112;Mallorca;11801
1180113;María Auxiliadora;11801
1180114;Miramontes;11801
1180115;Nopalera;11801
1180116;Plaza del Sol;11801
1180117;Prado;11801
1180118;San José;11801
1180119;Santa Cecilia;11801
1180120;Tacaco.;11801
1180201;Biarquiria;11802
1180202;Eucalipto;11802
1180203;Freses;11802
1180204;Granadilla Norte;11802
1180205;Granadilla Sur;11802
1180206;Montaña Rusa (parte).;11802
1180301;Araucauria (parte);11803
1180302;Lomas de Ayarco;11803
1180303;Pinares.;11803
1180401;Colina;11804
1180402;Lomas de San Pancracio;11804
1180403;Ponderosa;11804
1180404;Quince de Agosto.;11804
1190101;Aeropuerto;11901
1190102;Alto Alonso;11901
1190103;Boruca;11901
1190104;Boston;11901
1190105;Cementerio;11901
1190106;Cooperativa;11901
1190107;Cristo Rey;11901
1190108;Doce de Marzo;11901
1190109;Dorotea;11901
1190110;Durán Picado;11901
1190111;España;11901
1190112;Estadio;11901
1190113;Evans Gordon Wilson;11901
1190114;González;11901
1190115;Hospital;11901
1190116;Hoyón;11901
1190117;I Griega;11901
1190118;Las Américas;11901
1190119;Lomas de Cocorí;11901
1190120;Luis Monge;11901
1190121;Morazán;11901
1190122;Pavones;11901
1190123;Pedregoso;11901
1190124;Pocito;11901
1190125;Prado;11901
1190126;Romero;11901
1190127;Sagrada Familia;11901
1190128;San Andrés;11901
1190129;San Luis;11901
1190130;San Rafael Sur;11901
1190131;San Vicente;11901
1190132;Santa Cecilia;11901
1190133;Sinaí;11901
1190134;Tierra Prometida;11901
1190135;Tormenta;11901
1190136;Unesco;11901
1190137;Valverde.;11901
1190138;Alto Ceibo;11901
1190139;Alto Huacas;11901
1190140;Alto Sajaral;11901
1190141;Alto San Juan;11901
1190142;Alto Tumbas;11901
1190143;Angostura;11901
1190144;Bajo Ceibo;11901
1190145;Bajo Esperanzas;11901
1190146;Bajo Mora;11901
1190147;Bijaguales;11901
1190148;Bocana;11901
1190149;Bonita;11901
1190150;Ceibo;11901
1190151;Ceniza;11901
1190152;Dorado;11901
1190153;Esperanzas;11901
1190154;Guadalupe;11901
1190155;Guaria;11901
1190156;Higuerones;11901
1190157;Jilguero;11901
1190158;Jilguero Sur;11901
1190159;Los Guayabos;11901
1190160;María Auxiliadora;11901
1190161;Miravalles;11901
1190162;Morete;11901
1190163;Ojo de Agua;11901
1190164;Ocho de Diciembre;11901
1190165;Pacuarito;11901
1190166;Palma;11901
1190167;Paso Beita;11901
1190168;Paso Lagarto;11901
1190169;Quebrada Honda (parte);11901
1190170;Quebrada Vueltas;11901
1190171;Quebradas;11901
1190172;Roble;11901
1190173;Rosario;11901
1190174;San Agustín;11901
1190175;San Jorge;11901
1190176;San Juan de Miramar;11901
1190177;San Lorenzo;11901
1190178;San Rafael Norte;11901
1190179;Santa Fé;11901
1190180;Santa Marta;11901
1190181;Suiza (parte);11901
1190182;Tajo;11901
1190183;Toledo;11901
1190184;Tronconales;11901
1190185;Tuis;11901
1190186;Villanueva.;11901
1190201;Arepa;11902
1190202;Carmen;11902
1190203;Chanchos;11902
1190204;Hermosa;11902
1190205;Linda;11902
1190206;Linda Arriba;11902
1190207;Miraflores;11902
1190208;Paraíso de la Tierra;11902
1190209;Peñas Blancas;11902
1190210;Quizarrá (parte);11902
1190211;San Blas;11902
1190212;San Luis;11902
1190213;Santa Cruz;11902
1190214;Santa Elena;11902
1190215;Trinidad.;11902
1190301;Alto Brisas;11903
1190302;Ángeles;11903
1190303;Aurora;11903
1190304;Chiles;11903
1190305;Crematorio;11903
1190306;Daniel Flores;11903
1190307;Laboratorio;11903
1190308;Los Pinos;11903
1190309;Loma Verde;11903
1190310;Lourdes;11903
1190311;Rosas;11903
1190312;Rosa Iris;11903
1190313;San Francisco;11903
1190314;Santa Margarita;11903
1190315;Trocha;11903
1190316;Villa Ligia.;11903
1190317;Aguas Buenas (parte);11903
1190318;Bajos de Pacuar;11903
1190319;Concepción (parte);11903
1190320;Corazón de Jesús;11903
1190321;Juntas de Pacuar;11903
1190322;Paso Bote;11903
1190323;Patio de Agua;11903
1190324;Peje;11903
1190325;Percal;11903
1190326;Pinar del Río;11903
1190327;Quebrada Honda (parte);11903
1190328;Repunta;11903
1190329;Reyes;11903
1190330;Ribera;11903
1190331;Suiza (parte).;11903
1190401;Linda Vista;11904
1190402;Lourdes.;11904
1190403;Alaska;11904
1190404;Altamira;11904
1190405;Alto Jaular;11904
1190406;Ángeles;11904
1190407;Boquete;11904
1190408;Buenavista;11904
1190409;Canaán;11904
1190410;Chimirol;11904
1190411;Chispa;11904
1190412;Chuma;11904
1190413;División (parte);11904
1190414;Guadalupe;11904
1190415;Herradura;11904
1190416;La Bambú;11904
1190417;Los Monges;11904
1190418;Monterrey;11904
1190419;Palmital;11904
1190420;Piedra Alta;11904
1190421;Playa Quesada;11904
1190422;Playas;11904
1190423;Pueblo Nuevo;11904
1190424;Río Blanco;11904
1190425;San Antonio;11904
1190426;San Gerardo;11904
1190427;San José;11904
1190428;San Juan Norte;11904
1190429;Siberia (parte);11904
1190430;Tirrá;11904
1190431;Zapotal.;11904
1190501;Cruz Roja.;11905
1190502;Arenilla (Junta);11905
1190503;Alto Calderón;11905
1190504;Cedral (parte);11905
1190505;Fátima;11905
1190506;Fortuna;11905
1190507;Guaria;11905
1190508;Laguna;11905
1190509;Rinconada Vega;11905
1190510;San Jerónimo;11905
1190511;San Juan;11905
1190512;San Juancito;11905
1190513;San Rafael;11905
1190514;Santa Ana;11905
1190515;Santo Domingo;11905
1190516;Tambor;11905
1190517;Unión;11905
1190518;Zapotal.;11905
1190601;Aguas Buenas (parte);11906
1190602;Bajo Bonitas;11906
1190603;Bajo Espinoza;11906
1190604;Bolivia;11906
1190605;Bonitas;11906
1190606;Buenos Aires;11906
1190607;Concepción (parte);11906
1190608;Cristo Rey;11906
1190609;La Sierra;11906
1190610;Lourdes;11906
1190611;Mastatal;11906
1190612;Mollejoncito;11906
1190613;Mollejones;11906
1190614;Naranjos;11906
1190615;Oratorio;11906
1190616;San Carlos;11906
1190617;San Pablito;11906
1190618;San Pablo;11906
1190619;San Roque (parte);11906
1190620;Socorro;11906
1190621;Surtubal (parte);11906
1190622;Villa Argentina;11906
1190623;Villa Flor;11906
1190624;Vista de Mar.;11906
1190701;Achiotal;11907
1190702;Aguila;11907
1190703;Alto Trinidad (Puñal);11907
1190704;Bajo Caliente;11907
1190705;Bajo Minas;11907
1190706;Barrionuevo;11907
1190707;Bellavista;11907
1190708;Calientillo;11907
1190709;Corralillo;11907
1190710;China Kichá;11907
1190711;Delicias;11907
1190712;Desamparados;11907
1190713;El Progreso;11907
1190714;Gibre;11907
1190715;Guadalupe;11907
1190716;Las Cruces;11907
1190717;Mesas;11907
1190718;Minas;11907
1190719;Montezuma;11907
1190720;Paraiso;11907
1190721;San Antonio;11907
1190722;San Gabriel;11907
1190723;San Marcos;11907
1190724;San Martín;11907
1190725;San Miguel;11907
1190726;San Roque (parte);11907
1190727;Santa Cecilia;11907
1190728;Santa Fe;11907
1190729;Santa Luisa;11907
1190730;Surtubal (parte);11907
1190731;Trinidad;11907
1190732;Veracruz;11907
1190733;Zapote.;11907
1190801;Cedral (parte);11908
1190802;El Quemado;11908
1190803;Gloria;11908
1190804;Las Brisas;11908
1190805;Las Vegas;11908
1190806;Mercedes;11908
1190807;Montecarlo;11908
1190808;Navajuelar;11908
1190809;Nubes;11908
1190810;Paraíso;11908
1190811;Pilar;11908
1190812;Pueblo Nuevo;11908
1190813;Quizarrá (parte);11908
1190814;Salitrales;11908
1190815;San Francisco;11908
1190816;San Ignacio;11908
1190817;San Pedrito;11908
1190818;Santa María;11908
1190819;Santa Teresa.;11908
1190901;Alfombra;11909
1190902;Alto Perla;11909
1190903;Bajos;11909
1190904;Bajos de Zapotal;11909
1190905;Barú;11909
1190906;Barucito;11909
1190907;Cacao;11909
1190908;Camarones;11909
1190909;Cañablanca;11909
1190910;Ceiba;11909
1190911;Chontales;11909
1190912;Farallas;11909
1190913;Florida;11909
1190914;San Juan de Dios (Guabo);11909
1190915;Líbano;11909
1190916;Magnolia;11909
1190917;Pozos;11909
1190918;Reina;11909
1190919;San Marcos;11909
1190920;San Salvador;11909
1190921;Santa Juana;11909
1190922;Santo Cristo;11909
1190923;Tinamaste (San Cristobal);11909
1190924;Torito;11909
1190925;Tres Piedras (parte);11909
1190926;Tumbas;11909
1190927;Villabonita Vista Mar.;11909
1191001;Alto Mena;11910
1191002;Brujo;11910
1191003;Calle Los Mora;11910
1191004;Chiricano;11910
1191005;Gloria;11910
1191006;Loma Guacal;11910
1191007;Llano;11910
1191008;Paraíso;11910
1191009;Providencia (Parte);11910
1191010;Purruja;11910
1191011;Río Nuevo;11910
1191012;San Antonio;11910
1191013;Santa Marta;11910
1191014;Savegre Abajo;11910
1191015;Viento Fresco.;11910
1191101;Alto Macho Mora;11911
1191102;Ángeles;11911
1191103;Berlín;11911
1191104;Chanchera;11911
1191105;División (parte);11911
1191106;Fortuna;11911
1191107;Hortensia;11911
1191108;La Ese;11911
1191109;La Piedra;11911
1191110;Lira;11911
1191111;Matasanos;11911
1191112;Palma;11911
1191113;Pedregosito;11911
1191114;Providencia (Parte);11911
1191115;San Ramón Norte;11911
1191116;Santa Eduvigis;11911
1191117;Santo Tomás;11911
1191118;Siberia (parte);11911
1191119;Valencia.;11911
1200101;Estadio;12001
1200102;La Clara;12001
1200103;La Virgen;12001
1200104;Los Ángeles;12001
1200105;Sagrada Familia.;12001
1200106;Abejonal;12001
1200107;Carrizales;12001
1200108;Los Navarro;12001
1200109;Montes de Oro;12001
1200110;Rosario.;12001
1200201;Angostura (parte);12002
1200202;Bajo Gamboa;12002
1200203;Higuerón;12002
1200204;Llano Grande;12002
1200205;Ojo de Agua (parte);12002
1200206;Rastrojales.;12002
1200301;Bajo Mora;12003
1200302;Bajo Venegas (parte);12003
1200303;Concepción;12003
1200304;San Francisco;12003
1200305;San Luis;12003
1200306;San Rafael Abajo;12003
1200307;Santa Juana;12003
1200308;Santa Rosa (parte).;12003
1200401;Alto Carrizal;12004
1200402;Loma de la Altura;12004
1200403;Santa Rosa (parte);12004
1200404;Trinidad.;12004
1200501;Cedral (parte);12005
1200502;Lucha (parte);12005
1200503;San Martín;12005
1200504;Rincón Gamboa.;12005
1200601;Angostura (parte);12006
1200602;Cuesta.;12006
2010101;Acequia Grande (parte);20101
2010102;Agonía;20101
2010103;Arroyo;20101
2010104;Bajo Cornizal;20101
2010105;Brasil (parte);20101
2010106;Cafetal;20101
2010107;Canoas;20101
2010108;Carmen;20101
2010109;Cementerio;20101
2010110;Concepción;20101
2010111;Ciruelas;20101
2010112;Corazón de Jesús;20101
2010113;Cristo Rey;20101
2010114;Gregorio José Ramírez;20101
2010115;Guadalupe;20101
2010116;Higuerones;20101
2010117;Hospital;20101
2010118;Llano;20101
2010119;Llobet;20101
2010120;Molinos;20101
2010121;Montecillos (parte);20101
2010122;Montenegro;20101
2010123;Monserrat (parte);20101
2010124;Paso Flores;20101
2010125;Providencia;20101
2010126;Retiro;20101
2010127;San Luis;20101
2010128;Tomás Guardia;20101
2010129;Tropicana;20101
2010130;Villabonita (parte);20101
2010131;Villahermosa.;20101
2010201;Amistad;20102
2010202;Botánica;20102
2010203;Copablanca;20102
2010204;Flores;20102
2010205;Jardines;20102
2010206;Jocote;20102
2010207;Juan Santamaría;20102
2010208;Lagunilla;20102
2010209;Mandarina (parte);20102
2010210;Maravilla (parte);20102
2010211;Montesol (parte);20102
2010212;Pueblo Nuevo;20102
2010213;San Rafael;20102
2010214;Santa Rita;20102
2010215;Tigra;20102
2010216;Torre;20102
2010217;Trinidad;20102
2010218;Tuetal Sur.;20102
2010219;Coyol;20102
2010220;Flores.;20102
2010301;Alto Pavas;20103
2010302;Bambú;20103
2010303;Cinco Esquinas;20103
2010304;Concordia;20103
2010305;Domingas;20103
2010306;El Plan.;20103
2010401;Acequia Grande (parte);20104
2010402;Bajo Monge;20104
2010403;Cañada;20104
2010404;Montecillos (parte);20104
2010405;Monserrat (parte);20104
2010406;Puente Arena (parte);20104
2010407;Tejar;20104
2010408;Vegas;20104
2010409;Villabonita (parte).;20104
2010410;Ciruelas;20104
2010411;Roble;20104
2010412;Sánchez.;20104
2010501;Bajo Tejar;20105
2010502;Cacao;20105
2010503;Cañada;20105
2010504;Coco;20105
2010505;El Bajo;20105
2010506;Hacienda Los Reyes;20105
2010507;Nuestro Amo;20105
2010508;Rincón Chiquito;20105
2010509;Rincón de Herrera;20105
2010510;Rincón de Monge;20105
2010511;Ventanas;20105
2010512;Vueltas.;20105
2010601;Barrios (Alajuela): Aguilar;20106
2010602;Ceiba;20106
2010603;San Martín.;20106
2010604;Alto Pilas;20106
2010605;Buríos;20106
2010606;Carbonal;20106
2010607;Cerrillal;20106
2010608;Dulce Nombre;20106
2010609;Espino (parte);20106
2010610;Itiquís;20106
2010611;Laguna;20106
2010612;Loría;20106
2010613;Maravilla (parte);20106
2010614;Montaña;20106
2010615;Pilas;20106
2010616;Potrerillos;20106
2010617;San Jerónimo;20106
2010618;San Rafael;20106
2010619;Tacacorí;20106
2010620;Tuetal Norte (parte);20106
2010621;Villas de la Ceiba.;20106
2010701;Alto del Desengaño;20107
2010702;Ángeles;20107
2010703;Bajo Santa Bárbara;20107
2010704;Cerro;20107
2010705;Doka;20107
2010706;Espino (parte);20107
2010707;Fraijanes;20107
2010708;Lajas;20107
2010709;Poasito;20107
2010710;San Luis;20107
2010711;San Rafael;20107
2010712;Vargas (parte).;20107
2010801;La Paz;20108
2010802;Perla.;20108
2010803;Cañada;20108
2010804;Ojo de Agua;20108
2010805;Paires;20108
2010806;Potrerillos;20108
2010807;Rincón Venegas.;20108
2010901;Ángeles;20109
2010902;Bajo Cañas (parte);20109
2010903;Bajo La Sorda;20109
2010904;Cacique;20109
2010905;California;20109
2010906;Cañas (parte);20109
2010907;Guayabo;20109
2010908;Monserrat (parte);20109
2010909;Puente Arena (parte);20109
2010910;Villalobos;20109
2010911;Víquez.;20109
2011001;Bajo Cañas (parte);20110
2011002;Bellavista;20110
2011003;Brasil (parte);20110
2011004;Calicanto;20110
2011005;Cañas (parte);20110
2011006;Erizo;20110
2011007;Mojón;20110
2011008;Pasito;20110
2011009;Rincón;20110
2011010;Rosales (parte);20110
2011011;Targuases;20110
2011012;Tres Piedras.;20110
2011201;Cacao;20112
2011202;Calle Liles;20112
2011203;González;20112
2011204;Quebradas;20112
2011205;Rincón Cacao;20112
2011206;Tuetal Norte (parte);20112
2011207;Vargas (parte).;20112
2011301;Animas;20113
2011302;Cuesta Colorada;20113
2011303;Copeyal;20113
2011304;Horcones;20113
2011305;Lagos del Coyol;20113
2011306;Llanos;20113
2011307;Mandarina (parte);20113
2011308;Manolos;20113
2011309;Mina;20113
2011310;Montesol (parte);20113
2011311;Monticel;20113
2011312;Saltillo.;20113
2011401;Bajo Latas;20114
2011402;Cariblanco;20114
2011403;Corazón de Jesús;20114
2011404;Isla Bonita;20114
2011405;Nueva Cinchona;20114
2011406;San Antonio;20114
2011407;Paraíso;20114
2011408;Punta Mala;20114
2011409;Ujarrás;20114
2011410;Virgen del Socorro (parte).;20114
2011101;Bajo Pita;20111
2011102;Granja;20111
2011103;Morera;20111
2011104;San Martín;20111
2011105;Santa Rita;20111
2011106;Turrucareña;20111
2011107;Villacares.;20111
2011108;Bajo San Miguel;20111
2011109;Candelaria;20111
2011110;Carrera Buena;20111
2011111;Cebadilla;20111
2011112;Cerrillos (San Miguel);20111
2011113;Conejo;20111
2011114;Juntas;20111
2011115;Siquiares;20111
2011116;Tamarindo.;20111
2020101;Bajo Ladrillera;20201
2020102;Cachera;20201
2020103;Lisímaco Chavarría;20201
2020104;Sabana (parte);20201
2020105;San José;20201
2020106;Tremedal (parte).;20201
2020201;Arias;20202
2020202;Montserrat.;20202
2020203;Alto Santiago;20202
2020204;Alto Salas;20202
2020205;Angostura;20202
2020206;Balboa;20202
2020207;Cambronero;20202
2020208;Constancia;20202
2020209;Cuesta del Toro;20202
2020210;Empalme;20202
2020211;La Ese;20202
2020212;León;20202
2020213;Magallanes;20202
2020214;Moncada;20202
2020215;Río Jesús.;20202
2020301;Americana;20203
2020302;Bajo Tajos;20203
2020303;Belén;20203
2020304;Cipreses;20203
2020305;Lirios;20203
2020306;Llamarón;20203
2020307;Pueblo Nuevo;20203
2020308;Tanque;20203
2020309;Tejar;20203
2020310;Vicente Badilla.;20203
2020311;Juntas (parte).;20203
2020401;Copán.;20204
2020402;Araya;20204
2020403;Bajo Matamoros (parte);20204
2020404;Bolívar;20204
2020405;Campos;20204
2020406;Esperanza;20204
2020407;La Paz;20204
2020408;Lomas;20204
2020409;Piedades Noroeste.;20204
2020501;Bajo Barranca;20205
2020502;Barranca;20205
2020503;Bureal;20205
2020504;Carmen;20205
2020505;Chassoul;20205
2020506;Guaria;20205
2020507;Nagatac;20205
2020508;Palma;20205
2020509;Potrerillos;20205
2020510;Quebradillas;20205
2020511;Salvador;20205
2020512;San Bosco;20205
2020513;San Francisco;20205
2020514;San Miguel;20205
2020515;Sardinal;20205
2020516;Socorro.;20205
2020601;Tres Marías;20206
2020602;Unión.;20206
2020603;Alto Llano;20206
2020604;Berlín;20206
2020605;Calera;20206
2020606;Chavarría;20206
2020607;Llano Brenes;20206
2020608;Orlich;20206
2020609;Orozco;20206
2020610;Pata de Gallo;20206
2020611;Rincón de Mora;20206
2020612;Rincón  Orozco;20206
2020613;San Joaquín;20206
2020614;Zamora.;20206
2020701;Progreso;20207
2020702;Bajo Ramírez;20207
2020703;Fernández;20207
2020704;Guaria;20207
2020705;Varela.;20207
2020801;Los Jardines;20208
2020802;Ranchera.;20208
2020803;Ángeles Norte;20208
2020804;Bajo Córdoba;20208
2020805;Bajo Rodríguez;20208
2020806;Balsa;20208
2020807;Cataratas;20208
2020808;Colonia Palmareña;20208
2020809;Coopezamora;20208
2020810;Criques;20208
2020811;Juntas (parte);20208
2020812;Kooper;20208
2020813;Lagos;20208
2020814;Rocas;20208
2020815;San Jorge;20208
2020816;Silencio;20208
2020817;Valle Azul;20208
2020818;Zuñiga.;20208
2020901;Badilla Alpizar;20209
2020902;Sabana (parte);20209
2020903;Tremedal (parte).;20209
2020904;Bajo Matamoros (parte);20209
2020905;Catarata;20209
2020906;San Pedro;20209
2020907;Valverde.;20209
2021001;Alto Villegas;20210
2021002;Bajo Tejares;20210
2021003;Dulce Nombre;20210
2021004;Sifón.;20210
2021101;Cañuela;20211
2021102;Concepción Arriba;20211
2021103;Chaparral;20211
2021104;Pérez.;20211
2021201;Bajo Castillo;20212
2021202;Bajos;20212
2021203;Barranquilla;20212
2021204;Carrera Buena;20212
2021205;Jabonal;20212
2021206;Jabonalito;20212
2021207;Rincón Chaves;20212
2021208;Victoria;20212
2021209;Zapotal (parte).;20212
2021301;Abanico;20213
2021302;Altura;20213
2021303;Bosque;20213
2021304;Burrito;20213
2021305;Cairo;20213
2021306;Castillo (parte);20213
2021307;Castillo Nuevo;20213
2021308;Colonia Trinidad;20213
2021309;Chachagua;20213
2021310;La Cruz;20213
2021311;Pocosol;20213
2021312;San Carlos;20213
2021313;San Rafael;20213
2021314;Sector Ángeles.;20213
2030101;Carmona;20301
2030102;Chavarría;20301
2030103;Colón;20301
2030104;Jiménez;20301
2030105;Pinos;20301
2030106;Rincón de Arias;20301
2030107;San Antonio;20301
2030108;San Vicente.;20301
2030109;Celina.;20301
2030201;Barrio (Grecia): Primavera.;20302
2030202;Alfaro;20302
2030203;Bajo Achiote;20302
2030204;Camejo;20302
2030205;Coopevictoria;20302
2030206;Corinto;20302
2030207;Higuerones;20302
2030208;Mesón;20302
2030209;Mojón;20302
2030210;Quizarrazal.;20302
2030301;Arena;20303
2030302;Cedro;20303
2030303;Delicias (parte);20303
2030304;Guayabal (parte);20303
2030305;Loma;20303
2030306;Rodríguez;20303
2030307;Santa Gertrudis Norte;20303
2030308;Santa Gertrudis Sur.;20303
2030401;Agualote;20304
2030402;Bajo Sapera;20304
2030403;Casillas;20304
2030404;Latino;20304
2030405;San Miguel Arriba.;20304
2030406;Cabuyal;20304
2030407;Carbonal;20304
2030408;Coyotera;20304
2030409;San Miguel.;20304
2030501;Pinto.;20305
2030502;Bodegas;20305
2030503;Cataluña;20305
2030504;Cerdas;20305
2030505;Delicias (parte);20305
2030506;Flores;20305
2030507;Guayabal (parte);20305
2030508;Pilas;20305
2030509;Planta;20305
2030510;Porvenir;20305
2030511;Yoses.;20305
2030601;Ángeles Norte;20306
2030602;Bolaños;20306
2030603;Bosque Alegre;20306
2030604;Caño Negro;20306
2030605;Carmen;20306
2030606;Carrizal;20306
2030607;Colonia del Toro;20306
2030608;Crucero;20306
2030609;Flor;20306
2030610;Hule;20306
2030611;La Trinidad;20306
2030612;Laguna;20306
2030613;Lagos;20306
2030614;Merced;20306
2030615;Montelirio;20306
2030616;Naranjales;20306
2030617;Palmar;20306
2030618;Palmera;20306
2030619;Pata de Gallo;20306
2030620;Peoresnada;20306
2030621;Pinar;20306
2030622;Pueblo Nuevo;20306
2030623;San Fernando;20306
2030624;San Gerardo (parte);20306
2030625;San Jorge;20306
2030626;San José;20306
2030627;San Rafael;20306
2030628;San Vicente;20306
2030629;Santa Isabel;20306
2030630;Santa Rita;20306
2030631;Tabla.;20306
2030701;(Grecia): Poró;20307
2030702;Sevilla.;20307
2030703;Altos de Peralta;20307
2030704;Argentina;20307
2030705;Bajo Cedros;20307
2030706;Lomas;20307
2030707;Montezuma;20307
2030708;Puerto Escondido;20307
2030709;Raiceros;20307
2030710;Rincón de Salas;20307
2030711;Rosales.;20307
2030801;Cajón;20308
2030802;Cocobolo;20308
2030803;Murillo;20308
2030804;San Juan;20308
2030805;San Luis;20308
2030806;Virgencita.;20308
2040101;Agua Agria;20401
2040102;Calera;20401
2040103;Cenízaro;20401
2040104;Centeno;20401
2040105;Desamparados;20401
2040106;Dulce Nombre;20401
2040107;Higuito;20401
2040108;Izarco;20401
2040109;Maderal;20401
2040110;Ramadas;20401
2040111;San Juan de Dios.;20401
2040201;Cuesta Colorada;20402
2040202;Libertad;20402
2040203;Quebrada Honda;20402
2040204;Limón;20402
2040205;Patio de Agua Norte;20402
2040206;Sacra Familia;20402
2040207;San Juan Uno;20402
2040208;Zapote.;20402
2040301;Garabito;20403
2040302;Quebrada Grande (parte);20403
2040303;Quinta.;20403
2040401;Altamira;20404
2040402;Oricuajo;20404
2040403;Poza Redonda;20404
2040404;Quebrada Grande (parte).;20404
2050101;Ángeles;20501
2050102;Atenea;20501
2050103;Boquerón;20501
2050104;Escorpio;20501
2050105;Güizaro;20501
2050106;Oásis;20501
2050107;Olivo.;20501
